Date,Geo_Zone,Avg_Shipping_Costs,Avg_Delay_Prob,OnTime_Rate,Avg_ETA_Var,Avg_Traffic
2024-03-02,"39.7,-86.2",102.38514228672614,0.6630372574322407,1.0,3.2543181366979503,0.9710185861768824
2024-03-02,"39.9,-113.2",100.600549070159,0.7100103895168631,1.0,-0.3316705393353112,8.434113365232626
2024-03-02,"40.9,-83.4",113.68836006697752,0.9700428441312912,1.0,4.198761131164206,8.797626952284467
2024-03-02,"44.6,-117.4",999.5030671599244,0.8631640578809358,0.0,4.414335960908637,8.939612848033528
2024-03-02,"47.7,-117.5",962.1598053857792,0.9156170632431566,1.0,2.207446494958562,0.1773512584821342
2024-03-02,"49.4,-70.0",468.5636627940667,0.5914395692560465,1.0,4.993963653150098,5.9882405969941495
2024-03-02,"49.7,-74.0",986.1372820654798,0.9999973302839372,1.0,-1.5485555419284331,5.966471064024784
2024-03-03,"30.0,-113.6",618.657548429301,0.9990304201297728,1.0,4.999461907575883,3.5896847617908687
2024-03-03,"30.0,-114.2",643.2472556023935,0.8148916935224287,1.0,4.7842413873600815,0.1827484361709284
2024-03-03,"30.0,-119.5",967.216740953829,0.1657981759445049,1.0,4.998225568974156,5.5249397005627445
2024-03-03,"30.3,-93.5",309.6335708895962,0.9996349426586554,0.0,3.0978963312951606,7.488404781502657
2024-03-03,"30.5,-112.3",470.5651280075791,0.9999999786715392,1.0,-1.835557450063756,6.90953974006686
2024-03-03,"30.6,-80.6",929.7412045037474,0.8960212964289878,1.0,3.646877288563979,8.036637908671315
2024-03-03,"30.7,-76.5",145.62933827024946,0.93175486203595,1.0,3.861295940727655,1.56619538835105
2024-03-03,"30.9,-76.9",769.0835058913261,0.6465006912908949,1.0,-0.7889116513089522,1.6352756807757625
2024-03-03,"31.2,-116.4",102.25189012973571,0.8959545511967691,0.0,4.998623514271976,1.7175269690957835
2024-03-03,"32.9,-79.1",341.92222222799,0.2738566273020715,1.0,3.780596335414929,2.180781596237724
2024-03-03,"33.6,-75.5",781.9057835860036,0.5225902124961382,1.0,4.988275599908282,0.4831734783237421
2024-03-03,"34.0,-119.7",102.90553241973112,0.9959001446497192,1.0,-1.147718718591232,7.137940682083514
2024-03-03,"34.0,-74.7",102.1873266692494,0.1184959995018379,1.0,0.1109351488572789,9.591182089893383
2024-03-03,"34.9,-117.1",153.417688915719,0.92888868780217,1.0,4.939830810424403,5.948090254277302
2024-03-03,"34.9,-70.0",120.01817279775,0.4919019247089753,1.0,1.719316040447961,5.330478297603661
2024-03-03,"35.2,-80.0",100.73279129007678,0.6921450366309051,1.0,4.997578039368922,4.442945083748022
2024-03-03,"35.3,-92.4",647.3487982433159,0.1434419962822871,0.0,-1.6299692109785946,8.6413523874454
2024-03-03,"38.8,-83.3",982.6495432204016,0.0048518021628914,0.0,-1.999002187269212,4.062583663618548
2024-03-03,"39.2,-105.0",797.7092115792613,0.8344582741145609,0.0,4.999932833942075,0.0007261468647792
2024-03-03,"39.5,-70.0",278.19702508693126,0.1102589458805469,1.0,4.363909117827299,1.1379245812403171
2024-03-03,"44.2,-107.2",319.0601249415641,0.9077940999863956,0.0,0.54967583872559,5.876752775120141
2024-03-03,"47.6,-87.9",443.77779150226826,0.5993550180439896,1.0,4.717455937082438,4.947053682469367
2024-03-03,"48.2,-74.4",972.3005681394678,0.9515490700500732,0.0,-1.5250053608778764,9.351153853283448
2024-03-03,"48.6,-104.7",451.0645648320087,0.2243389509527561,1.0,-1.5520653183609283,1.770751368766983
2024-03-04,"30.0,-116.7",310.90752379241223,0.0155759745545104,1.0,4.876547199821624,0.7585685127897086
2024-03-04,"30.0,-70.2",204.89114754760783,0.8289967162926822,1.0,3.7991818515063134,0.9874021655170264
2024-03-04,"30.1,-72.9",354.35641716910914,0.1791943391730562,1.0,4.994866524287396,2.4495062508535166
2024-03-04,"30.2,-72.0",170.41668007729243,0.8926487679608123,1.0,4.993943208365118,9.008978085987238
2024-03-04,"30.5,-112.5",795.4736802560433,0.9705342779754708,1.0,4.985567997614684,0.0870852537652713
2024-03-04,"30.5,-91.1",794.0696239976522,0.7949847592657348,1.0,1.3183419772426923,2.719394180805779
2024-03-04,"30.7,-73.6",390.1197128263333,0.5803679652216223,0.0,1.3299665281781778,7.54439835224388
2024-03-04,"31.0,-77.1",947.6498562960284,0.5009724355064936,1.0,-1.5443201893900356,1.035977976174408
2024-03-04,"31.3,-77.4",115.628955946863,0.9999648658801602,0.0,4.999386046256853,8.149787071847328
2024-03-04,"31.7,-70.9",849.2256346024612,0.999426751684655,0.0,-0.9139430639916496,5.138928391778361
2024-03-04,"32.5,-71.4",259.3914887197733,0.9265063440591408,1.0,-1.349213999674526,0.0168387308911741
2024-03-04,"34.7,-71.2",748.1904295187502,0.9999995164384328,1.0,2.5221253800709444,8.720518233474532
2024-03-04,"34.9,-117.7",418.280335752647,0.6135840824103047,0.0,-1.659028235907315,2.9644526309988444
2024-03-04,"35.8,-70.0",593.915490018282,0.6085437076555404,1.0,3.2382934248029285,8.4471483091066
2024-03-04,"38.2,-118.4",131.22140034851432,0.9983901757879902,1.0,-0.1213906507800257,3.0474298936444133
2024-03-04,"38.5,-79.7",441.6595515967616,0.4623196513179728,1.0,4.95825429614761,6.520087520352278
2024-03-04,"41.1,-103.8",920.738217490872,0.9982824538397748,1.0,3.571549336242094,9.999919185771914
2024-03-04,"43.1,-109.6",870.4794972701474,0.9415654543159148,1.0,3.86954035146116,2.254115180189328
2024-03-04,"45.2,-98.7",488.73317802945735,0.0097163553137749,0.0,3.8401845948577646,7.503129544615278
2024-03-04,"46.1,-71.8",703.7605775735552,0.5346757526820999,1.0,4.989883138635193,5.292097298531111
2024-03-04,"48.3,-70.4",507.21697767496215,0.5142073641613841,0.0,4.59239143094096,0.5285680337032546
2024-03-04,"49.3,-111.1",275.9973450701434,0.3438988564810812,0.0,-0.2761433626126395,0.0505441308225553
2024-03-04,"49.8,-119.7",800.2635809777335,0.999999994843958,1.0,-0.7311572976113776,5.956581722015639
2024-03-04,"49.9,-71.2",956.197572026969,0.9993680682385812,1.0,1.1270045670422726,0.9128937924937036
2024-03-05,"30.0,-102.2",834.2862125477999,0.0013909911022376,0.0,-0.3128389638824265,0.6349368366355391
2024-03-05,"30.0,-118.6",221.0378734962818,0.6735943165243544,1.0,4.857352139495623,2.425317488679031
2024-03-05,"30.0,-71.2",384.2732262107715,0.9999872718877988,1.0,-0.560628592614512,7.47113361834986
2024-03-05,"30.0,-86.8",920.8474146181431,0.513437024046134,1.0,4.992105441530297,6.213967031734972
2024-03-05,"30.2,-98.1",555.961413838148,0.9434445442283084,0.0,4.815212980980135,5.569442910029604
2024-03-05,"30.3,-118.7",743.7477851885941,0.6210731961745962,1.0,4.96395249845364,0.7872315652092211
2024-03-05,"32.5,-113.1",277.8466994240944,0.935143757621861,0.0,4.99166903130152,4.220941279547963
2024-03-05,"32.5,-115.3",968.4574345540078,0.942578697810239,0.0,4.160087362784666,8.7547507080903
2024-03-05,"33.0,-77.9",460.6826715808808,0.9027713520952128,1.0,4.99468441539258,4.85906292142354
2024-03-05,"34.2,-91.9",983.6402951318616,0.9434544567654908,0.0,4.766837688981476,9.697170573830654
2024-03-05,"35.1,-72.8",677.0834522185041,0.1926163743942613,1.0,4.654190237311569,9.279372101422366
2024-03-05,"35.5,-110.8",299.2600905424148,0.8064365056515348,1.0,4.922484778078531,9.806618117208078
2024-03-05,"37.2,-116.1",797.9252935537129,0.3664500036963543,0.0,4.249672499120751,2.471991447839323
2024-03-05,"40.3,-80.8",709.5940251340145,0.7374184948120195,0.0,-0.6347644970094866,0.7225338882806197
2024-03-05,"40.4,-101.7",105.48096360748993,0.3760124278146506,1.0,2.4692550789014787,4.086696413886121
2024-03-05,"40.6,-105.3",101.38799314251804,0.1885670647791985,1.0,4.98966324544109,3.739182935534594
2024-03-05,"41.1,-71.6",230.3921168411395,0.4447357055011052,0.0,4.999938014605561,9.62422239117674
2024-03-05,"42.0,-73.4",814.9277133189589,0.3392058638693112,0.0,0.1863742018470349,9.515388321659202
2024-03-05,"45.5,-109.6",141.9829467800066,0.9999989337174032,0.0,4.940240431099203,9.364563832710344
2024-03-05,"47.3,-108.8",886.2939235931399,0.914079991351594,0.0,2.296825985149143,3.2444064809591264
2024-03-05,"47.8,-110.4",108.05997116765568,0.9287685860708004,0.0,0.177820335003874,1.8843433876284876
2024-03-05,"48.0,-94.9",183.4305448593149,0.908412990410974,1.0,4.672006293947322,2.471202648259409
2024-03-05,"48.6,-79.2",801.6598223619367,0.8909571344339139,1.0,0.0835039863475932,9.716264901929192
2024-03-05,"49.0,-108.1",196.19841052825,0.6854587195345051,1.0,4.030550092777066,2.361170210262638
2024-03-06,"30.0,-119.8",926.7725445641448,0.9955712836446748,0.0,3.0829876211647083,5.663543624598821
2024-03-06,"30.0,-72.5",727.8542505656037,0.2464311902221765,0.0,3.7372867502334817,7.488108180196886
2024-03-06,"30.1,-118.2",723.780208300375,0.9320816290551536,0.0,-1.8241753391591988,0.1682447190287969
2024-03-06,"30.2,-85.6",968.6578606159528,0.8329454201768152,1.0,4.997702969401429,5.571277410785371
2024-03-06,"30.4,-92.3",119.87616222068462,0.6682465303526036,1.0,1.5623106613874724,9.28583615752264
2024-03-06,"31.2,-114.8",610.88374791068,0.7371701085237415,1.0,-1.2055381157668,0.2739948558390906
2024-03-06,"31.4,-70.0",230.14989279826065,0.0686601714520338,1.0,1.311618114787291,3.0183779526943013
2024-03-06,"31.6,-95.0",100.11950964736371,0.9796080100566372,0.0,0.6001800597014233,7.288099907819224
2024-03-06,"31.8,-71.8",809.4501432867319,0.9265393591064712,1.0,-0.7168809250834283,4.096097247942365
2024-03-06,"36.0,-70.8",437.973369286212,0.6288841070388542,1.0,4.990794070029728,6.25690161968647
2024-03-06,"36.1,-94.2",182.39025169255336,0.2333820015074979,1.0,-1.27869780005169,7.06880321594601
2024-03-06,"37.0,-117.5",997.8762069616324,0.3660787800249976,1.0,4.489125943269472,8.091340974245671
2024-03-06,"40.5,-76.9",886.0277878475498,0.9432625219425188,1.0,-1.1561386345738618,0.0155234731172185
2024-03-06,"44.4,-70.7",484.85014633716736,0.9560713311721192,1.0,4.3245857449875285,7.810353315875234
2024-03-06,"44.7,-100.2",144.12792712980655,0.7946218474692476,1.0,4.997962335087244,2.212126388240722
2024-03-06,"44.8,-74.2",896.4685471211408,0.9814241914885312,1.0,-1.1373474354306965,9.893417015451956
2024-03-06,"45.0,-70.5",124.48632756967508,0.7339106110614898,1.0,3.654688331835573,5.564155373749942
2024-03-06,"45.8,-70.1",151.67928588327405,0.1230826802794156,1.0,4.793796115674986,9.979179106445804
2024-03-06,"46.9,-100.0",455.84490490200494,0.9999998423460784,1.0,4.435074930512127,6.2216828194232825
2024-03-06,"47.0,-94.2",804.6021271206927,0.9464788717059508,0.0,4.987816637136323,0.0031053420334158
2024-03-06,"47.4,-103.2",100.94705216982908,0.9981204850880856,0.0,-0.0544353816041935,9.840211398094024
2024-03-06,"48.6,-72.2",371.3944884106541,0.9035905033166064,1.0,-0.8021744967578419,2.950252460573108
2024-03-06,"49.0,-86.3",117.27095776243692,0.0139671722512118,1.0,4.721759560628889,2.0626274274791614
2024-03-06,"49.8,-73.0",878.1800174068105,0.1483391352580782,1.0,1.9057917888034763,0.1424628730193942
2024-03-07,"30.0,-70.6",196.7560432020597,0.8551882262624688,0.0,4.958546663198539,7.296177884600902
2024-03-07,"30.0,-71.2",587.0261449947832,0.0563478528596443,0.0,2.8748204668319106,2.529964575816533
2024-03-07,"30.0,-77.0",532.2216387200206,0.7186403197731747,1.0,4.053474957413239,5.53138116773402
2024-03-07,"30.0,-81.6",112.78968681601027,0.988729434601548,1.0,4.999979801491064,2.338622532938881
2024-03-07,"30.1,-81.8",519.6733366729823,0.9889047393934348,1.0,-1.7528980852409377,4.800256338312262
2024-03-07,"30.9,-119.8",142.10583489165805,0.3863268960355559,0.0,3.6578789496476896,0.1399034459680289
2024-03-07,"31.3,-118.7",475.21354835179744,0.1845801986609084,0.0,2.980902737095054,9.908798143610792
2024-03-07,"31.4,-81.1",123.7818015304309,0.1887741615646279,1.0,4.986151602906797,9.451140829126958
2024-03-07,"32.6,-100.1",137.86992136097362,0.999247733210724,1.0,4.9151275499605855,9.494686437912057
2024-03-07,"33.4,-107.6",346.51291042698074,0.9813774559312908,0.0,1.0957708932995347,9.304353564383614
2024-03-07,"35.0,-93.6",469.1234401504737,0.962321095662156,0.0,0.7988067801253305,0.0017849198071717
2024-03-07,"36.2,-70.7",471.66193331932135,0.9943232794574168,1.0,4.328826988705102,2.178560579043555
2024-03-07,"36.5,-102.0",398.1578439349085,0.6358675497702623,1.0,3.6734019191888514,9.971376670526723
2024-03-07,"38.1,-82.8",963.1122389222126,0.635712377455246,1.0,3.065051586216695,2.021349318557388
2024-03-07,"41.4,-115.4",138.96649309927227,0.5023335428840142,1.0,3.1307216404566205,0.0191966084571836
2024-03-07,"47.3,-74.5",114.73115897894432,0.9967321902436486,1.0,2.539214811975285,9.450311593994527
2024-03-07,"47.5,-113.0",702.4399306434693,0.435767784910313,1.0,0.9751710835752871,6.977439310739658
2024-03-07,"48.3,-83.9",833.4747011960743,0.5637289397997476,0.0,-1.5420564061067528,0.0389729525520479
2024-03-07,"48.8,-104.0",238.44002785314652,0.995150234633276,0.0,4.784781469381588,5.073785377168693
2024-03-07,"48.8,-83.0",100.03537078988788,0.7408665298627328,0.0,4.816002087155554,9.442537989494909
2024-03-07,"49.7,-74.1",381.0770067712722,0.6143763015762792,0.0,4.389556601618671,1.4537288190159887
2024-03-07,"49.7,-80.4",348.5935410601214,0.9531980063529392,0.0,4.910109559776059,9.940541134862302
2024-03-07,"50.0,-71.9",111.4257249240314,0.0920635103114468,1.0,2.0785069986787192,0.1663202935181844
2024-03-07,"50.0,-76.6",168.20551353183188,0.9999927021278364,1.0,4.99999931847617,9.08704419395946
2024-03-08,"30.0,-70.2",393.20467120287793,0.9334458460217316,1.0,4.95604621125917,5.124497564102261
2024-03-08,"30.0,-80.5",167.05677387188612,0.9175470266496816,1.0,4.999689845740034,8.002741646307733
2024-03-08,"30.1,-71.9",774.8235929971493,0.9974387084486316,1.0,4.863343305549456,0.0466167620456195
2024-03-08,"30.5,-113.8",388.5740439766296,0.4706424705834923,0.0,3.746570259671073,2.203484088913523
2024-03-08,"30.6,-72.6",243.6484676851356,0.2422051162108439,1.0,0.6731930726080115,9.608266873780702
2024-03-08,"32.3,-78.8",763.9444131221767,0.8997207089690994,0.0,4.121927252185596,4.67085813252167
2024-03-08,"32.9,-89.2",151.10563139169858,0.0598583540543903,1.0,4.6502265991510505,0.035625739987832
2024-03-08,"33.3,-79.6",141.19799414575277,0.991300231745382,0.0,4.321942380249803,6.454016590827811
2024-03-08,"33.7,-117.8",691.2916659895453,0.5312587678243916,1.0,4.853945738653229,8.152512075578985
2024-03-08,"34.4,-92.8",203.32110173756257,0.8225530543814,0.0,2.840850138044294,2.5413648561182134
2024-03-08,"35.0,-119.1",236.90606442849227,0.9987962835058704,1.0,-1.70365120854797,5.176753412234235
2024-03-08,"35.0,-71.2",101.02261983202284,0.9987343945924344,0.0,3.095878630847511,2.474012885708723
2024-03-08,"35.7,-70.3",367.101405241296,0.2438042819438829,1.0,4.9877034138995775,3.305584106113893
2024-03-08,"36.6,-71.8",100.88958094619888,0.6771166065665879,1.0,4.99742886669986,8.839105707233276
2024-03-08,"40.5,-84.2",101.54048666685294,0.0946815234369574,1.0,-1.231850142447366,9.142206624862265
2024-03-08,"43.6,-84.0",921.1561971130428,0.6959747677354347,1.0,3.923521619920562,0.0005999846154255
2024-03-08,"43.9,-105.5",239.214115310482,0.83177331621511,0.0,4.994094720479097,0.2875340237652339
2024-03-08,"44.4,-112.0",157.9846103878793,0.9967854869400088,0.0,0.5138218671035548,6.78405692256456
2024-03-08,"48.1,-99.2",785.367350381027,0.6585959790031107,0.0,4.978852924304052,6.994297116016238
2024-03-08,"48.3,-72.9",226.4203592140089,0.1028297579384561,0.0,3.659774404833824,7.317734942796273
2024-03-08,"49.1,-88.2",493.7389991353588,0.8732651621505041,1.0,4.992304702757869,9.552789356468365
2024-03-08,"49.6,-112.9",945.8443363970016,0.9803408235805372,1.0,2.5935307072257823,7.166058266175915
2024-03-08,"49.9,-116.0",636.0935782276247,0.9866699304170076,0.0,0.8608717380894357,1.6548915844968992
2024-03-08,"50.0,-115.1",538.345464126082,0.9999974853746572,1.0,4.981356276333232,8.245538613592334
2024-03-09,"30.2,-80.2",596.9538104277462,0.7600877800166839,1.0,4.530798941531353,3.726539210232673
2024-03-09,"30.5,-70.0",134.38017214620317,0.9944018004785712,1.0,4.0097946346398565,9.344182532728638
2024-03-09,"30.6,-70.0",452.89510175770766,0.805332457790425,1.0,4.137819107156543,6.9654078227738445
2024-03-09,"30.8,-107.0",595.9969048577348,0.6236392639575438,1.0,-1.126569962553702,4.36601161666673
2024-03-09,"31.9,-117.5",337.0048397288809,0.9064293973977818,0.0,4.074711577970982,0.0969255619003987
2024-03-09,"32.2,-72.7",127.47696591019894,0.5950825114702544,0.0,3.648051413964172,4.536867121200132
2024-03-09,"32.4,-115.8",575.3024923678561,0.9959718034210095,1.0,4.980808284549327,6.094978939706895
2024-03-09,"32.7,-109.6",562.6504141940933,0.6592905180673422,1.0,2.9541634104084054,0.6915276399942595
2024-03-09,"33.1,-119.2",170.91141670727353,0.969045411938626,1.0,4.999972519444452,9.400287552125938
2024-03-09,"33.2,-78.0",389.41140637534255,0.8411434747966139,0.0,4.445395315048753,9.911480354320068
2024-03-09,"33.2,-85.1",965.5513067649276,0.1109189996746306,1.0,4.998474108515937,6.482567077544105
2024-03-09,"33.3,-87.9",109.8893928298304,0.0486973300321276,0.0,4.929867116782289,7.792956645130477
2024-03-09,"33.4,-77.9",604.5256265363714,0.9947538395288528,1.0,0.7922929171528605,5.612767581179198
2024-03-09,"33.9,-85.6",596.8713905988047,0.5207518387647252,1.0,-1.2028652454593391,1.824160906801714
2024-03-09,"34.2,-70.0",100.01299630221408,0.9975279696753396,1.0,4.997476069503313,8.595589497426698
2024-03-09,"35.5,-70.5",397.50486118847977,0.2224560244255206,0.0,1.7220493912873565,3.070834379820289
2024-03-09,"36.5,-70.0",279.85527802295144,0.0169629182336678,1.0,4.996689174862725,8.299953917786048
2024-03-09,"36.8,-83.0",103.3124387424686,0.3621225552338517,1.0,4.926322421085459,2.177519578905714
2024-03-09,"43.6,-70.0",874.1470635605552,0.7796792613401394,1.0,-1.397100295876954,9.999021772223708
2024-03-09,"44.1,-85.6",600.8415093188569,0.9875112374101378,0.0,4.620436515413567,1.0926117394759092
2024-03-09,"44.6,-83.8",227.1518879259247,0.9767100385669872,1.0,4.999105694831948,0.1809105213988176
2024-03-09,"48.2,-110.5",717.1750443001425,0.9993766452580102,1.0,-0.0976290866358637,0.3827871979347558
2024-03-09,"48.4,-73.2",899.0166916557431,0.918810221016386,1.0,1.2804634233184249,4.82180359531627
2024-03-09,"49.4,-115.9",101.41908310231196,0.2497651554858916,1.0,4.97599729601105,9.85156636299326
2024-03-10,"30.0,-103.4",417.1029952637061,0.9428176390600024,0.0,3.7575731845859233,8.856510366812195
2024-03-10,"30.0,-86.9",444.6335376312451,0.7181341672248733,0.0,3.9939865161971326,9.826636295044327
2024-03-10,"30.1,-70.9",878.6437178597513,0.9987445131057952,0.0,-0.4495614694363026,9.70379806756257
2024-03-10,"30.1,-89.6",612.9257116127377,0.7739819729815838,0.0,3.1739200832131558,3.942510551629186
2024-03-10,"31.0,-71.9",947.6615358605428,0.6165222006109292,0.0,-1.8378039717763053,4.106644955365552
2024-03-10,"31.0,-75.1",103.90155056051458,0.9115395316503788,1.0,2.8480733672373155,0.0543499119841358
2024-03-10,"31.2,-75.1",674.8844015735714,0.9908262650314916,0.0,4.10095992043294,3.6912228465215375
2024-03-10,"31.5,-108.1",712.2315279119985,0.6553488342789825,1.0,1.8313613117862717,9.971534243087095
2024-03-10,"31.9,-75.1",101.87459777373942,0.8528323394781919,0.0,2.5402459213705173,0.6816862609433247
2024-03-10,"34.2,-77.7",467.7426120718648,0.4549216956195606,0.0,4.040298701221414,7.275420955923826
2024-03-10,"35.8,-72.6",103.58292047126098,0.8218789251434409,1.0,4.99911019856404,2.3241492015147776
2024-03-10,"36.0,-101.0",979.580213998374,0.887905610754915,1.0,-0.5669930759563777,0.0632166134396701
2024-03-10,"37.8,-92.8",980.7674633116936,0.9998716278083573,0.0,3.9425085405798814,3.110527576645523
